name,status,species,gender,location,location_type,dimension,episode,air_date
Loggins,Alive,Alien,Male,Interdimensional Cable,TV,unknown,S02E02,"August 2, 2015"
Loggins,Alive,Alien,Male,Interdimensional Cable,TV,unknown,S02E06,"August 30, 2015"
Logic,Alive,Human,Male,Worldender's lair,Planet,unknown,S03E04,"August 13, 2017"
Long Sleeved Morty,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S01E10,"April 7, 2014"
Lucy,Dead,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E11,"April 14, 2014"
Ma-Sha,Alive,Alien,Female,Gazorpazorp,Planet,unknown,S01E07,"March 10, 2014"
Magma-Q,Dead,Alien,Male,Alphabetrium,Planet,Replacement Dimension,S02E05,"August 23, 2015"
Magnesium-J,Alive,Alien,Male,Alphabetrium,Planet,Replacement Dimension,S02E05,"August 23, 2015"
Man Painted Silver Who Makes Robot Noises,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Maximums Rickimus,Dead,Human,Male,Rick's Memories,Memory,"",S01E10,"April 7, 2014"
Maximums Rickimus,Dead,Human,Male,Rick's Memories,Memory,"",S03E01,"April 1, 2017"
Maximums Rickimus,Dead,Human,Male,Rick's Memories,Memory,"",S05E10,"September 5, 2021"
MC Haps,Alive,Human,Male,Earth (C-137),Planet,Dimension C-137,S01E06,"January 27, 2014"
MC Haps,Alive,Human,Male,Earth (C-137),Planet,Dimension C-137,S01E11,"April 14, 2014"
MC Haps,Alive,Human,Male,Earth (C-137),Planet,Dimension C-137,S03E04,"August 13, 2017"
Mechanical Morty,Dead,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E02,"July 30, 2017"
Mechanical Rick,unknown,Robot,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E02,"July 30, 2017"
Mechanical Summer,unknown,Robot,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E02,"July 30, 2017"
Mega Fruit Farmer Rick,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Melissa,Alive,Mythological Creature,Female,Mr. Goldenfold's dream,Dream,Dimension C-137,S01E02,"December 9, 2013"
Michael Denny and the Denny Singers,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Michael Jenkins,Dead,Human,Male,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Michael McLick,Alive,Human,Male,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Michael Thompson,Alive,Humanoid,Male,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Million Ants,Dead,Animal,Male,Worldender's lair,Planet,unknown,S03E04,"August 13, 2017"
Mitch,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E06,"August 27, 2017"
Mohawk Guy,Dead,Human,Male,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,S03E02,"July 30, 2017"
Morty Mart Manager Morty,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Morty Jr.,Alive,Humanoid,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E07,"March 10, 2014"
Morty Rick,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
Morty Smith,Alive,Human,Male,Earth (Evil Rick's Target Dimension),Planet,Evil Rick's Target Dimension,S01E10,"April 7, 2014"
Morty K-22,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E07,"September 10, 2017"
Morty Smith,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E06,"January 27, 2014"
Mortytown Loco,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Mr. Beauregard,Dead,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E04,"August 16, 2015"
Mr. Benson,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E01,"July 26, 2015"
Mr. Booby Buyer,Alive,Mythological Creature,Male,Fantasy World,Planet,Fantasy Dimension,S01E05,"January 20, 2014"
Mr. Goldenfold,Alive,Cronenberg,Male,Earth (C-137),Planet,Dimension C-137,S01E01,"December 2, 2013"
Mr. Goldenfold,Alive,Cronenberg,Male,Earth (C-137),Planet,Dimension C-137,S01E02,"December 9, 2013"
Mr. Goldenfold,Alive,Cronenberg,Male,Earth (C-137),Planet,Dimension C-137,S01E04,"January 13, 2014"
Mr. Goldenfold,Alive,Cronenberg,Male,Earth (C-137),Planet,Dimension C-137,S01E06,"January 27, 2014"
Mr. Goldenfold,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E09,"March 24, 2014"
Mr. Goldenfold,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E05,"August 23, 2015"
Mr. Goldenfold,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E06,"August 30, 2015"
Mr. Goldenfold,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E07,"September 13, 2015"
Mr. Goldenfold,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E10,"October 4, 2015"
Mr. Goldenfold,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E01,"April 1, 2017"
Mr. Goldenfold,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E03,"August 6, 2017"
Mr. Goldenfold,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E06,"August 27, 2017"
Mr. Goldenfold,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E09,"September 24, 2017"
Mr. Goldenfold,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E08,"May 17, 2020"
Mr. Marklovitz,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E04,"January 13, 2014"
Mr. Marklovitz,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E05,"August 23, 2015"
Mr. Meeseeks,unknown,Humanoid,Male,Earth (Fascist Dimension),Planet,Fascist Dimension,S01E05,"January 20, 2014"
Mr. Meeseeks,unknown,Humanoid,Male,Earth (Fascist Dimension),Planet,Fascist Dimension,S01E10,"April 7, 2014"
Mr. Meeseeks,unknown,Humanoid,Male,Earth (Fascist Dimension),Planet,Fascist Dimension,S02E02,"August 2, 2015"
Mr. Meeseeks,unknown,Humanoid,Male,Earth (Fascist Dimension),Planet,Fascist Dimension,S03E08,"September 17, 2017"
Mr. Meeseeks,unknown,Humanoid,Male,Earth (Fascist Dimension),Planet,Fascist Dimension,S04E01,"November 10, 2019"
Mr. Needful,Alive,Humanoid,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E09,"March 24, 2014"
Mr. Poopybutthole,Alive,Poopybutthole,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E04,"August 16, 2015"
Mr. Poopybutthole,Alive,Poopybutthole,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E10,"October 4, 2015"
Mr. Poopybutthole,Alive,Poopybutthole,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E08,"September 17, 2017"
Mr. Poopybutthole,Alive,Poopybutthole,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E09,"September 24, 2017"
Mr. Poopybutthole,Alive,Poopybutthole,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E10,"October 1, 2017"
Mr. Poopybutthole,Alive,Poopybutthole,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E03,"November 24, 2019"
Mr. Poopybutthole,Alive,Poopybutthole,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E10,"September 5, 2021"
Mrs. Lipkip,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E09,"September 24, 2017"
Mrs. Pancakes,Alive,Human,Female,Mr. Goldenfold's dream,Dream,Dimension C-137,S01E02,"December 9, 2013"
Mrs. Pancakes,Alive,Human,Female,Mr. Goldenfold's dream,Dream,Dimension C-137,S03E06,"August 27, 2017"
Mrs. Refrigerator,Dead,Alien,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E04,"August 16, 2015"
Mrs. Sullivan,Dead,Human,Female,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Nancy,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E06,"January 27, 2014"
Nancy,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E09,"March 24, 2014"
Nancy,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E11,"April 14, 2014"
Nancy,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E04,"August 13, 2017"
Nancy,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E08,"September 17, 2017"
Nancy,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E05,"December 15, 2019"
Noob-Noob,Alive,Poopybutthole,Male,Vindicator's Base,Spacecraft,unknown,S03E04,"August 13, 2017"
Numbericon,unknown,Alien,unknown,Alphabetrium,Planet,Replacement Dimension,S02E05,"August 23, 2015"
Octopus Man,Alive,Humanoid,Male,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Orthodox Jew,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E05,"August 23, 2015"
Pat Gueterman,Dead,Robot,Male,Planet Squanch,Planet,Replacement Dimension,S02E10,"October 4, 2015"
Paul Fleishman,Alive,Human,Male,Jerryboree,Daycare,unknown,S02E02,"August 2, 2015"
Pawnshop Clerk,Alive,Alien,Male,Pawn Shop Planet,Planet,Replacement Dimension,S01E07,"March 10, 2014"
Pencilvester,Dead,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E04,"August 16, 2015"
Phillip Jacobs,Alive,Human,Male,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Photography Cyborg,unknown,Robot,Male,Planet Squanch,Planet,Replacement Dimension,S02E10,"October 4, 2015"
Photography Raptor,Dead,Alien,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E04,"August 16, 2015"
Pibbles Bodyguard,Alive,Alien,Male,St. Gloopy Noops Hospital,Space station,unknown,S02E08,"September 20, 2015"
Pichael Thompson,Alive,Humanoid,Male,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Pickle Rick,Alive,unknown,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E03,"August 6, 2017"
Piece of Toast,Alive,unknown,Genderless,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Piece of Toast,Alive,unknown,Genderless,Interdimensional Cable,TV,unknown,S02E06,"August 30, 2015"
Plumber Rick,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Poncho,Dead,Human,Male,Anatomy Park,Microverse,Dimension C-137,S01E03,"December 16, 2013"
Presidentress of The Mega Gargantuans,Alive,Humanoid,Female,Mega Gargantuan Kingdom,Microverse,Replacement Dimension,S03E10,"October 1, 2017"
Prince Nebulon,Dead,Alien,Male,Zigerion's Base,Space station,Dimension C-137,S01E04,"January 13, 2014"
Principal Vagina,Alive,Cronenberg,Male,Earth (C-137),Planet,Dimension C-137,S01E01,"December 2, 2013"
Principal Vagina,Alive,Cronenberg,Male,Earth (C-137),Planet,Dimension C-137,S01E05,"January 20, 2014"
Principal Vagina,Alive,Cronenberg,Male,Earth (C-137),Planet,Dimension C-137,S01E06,"January 27, 2014"
Principal Vagina,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E09,"March 24, 2014"
Principal Vagina,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E05,"August 23, 2015"
Principal Vagina,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E07,"September 13, 2015"
Principal Vagina,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E03,"August 6, 2017"
Principal Vagina,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E06,"August 27, 2017"
Principal Vagina,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E08,"September 17, 2017"
Purge Planet Ruler,Dead,Alien,Male,Purge Planet,Planet,Replacement Dimension,S02E09,"September 27, 2015"
Quantum Rick,unknown,Human,Male,Rick's Memories,Memory,"",S01E10,"April 7, 2014"
Quantum Rick,unknown,Human,Male,Rick's Memories,Memory,"",S03E01,"April 1, 2017"
Quantum Rick,unknown,Human,Male,Rick's Memories,Memory,"",S05E10,"September 5, 2021"
Randy Dicknose,Alive,Human,Male,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Rat Boss,Dead,Animal,unknown,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E03,"August 6, 2017"
Real Fake Doors Salesman,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Regional Manager Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Regular Legs,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Reverse Giraffe,Dead,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E04,"August 16, 2015"
Reverse Rick Outrage,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Revolio Clockberg Jr.,unknown,Alien,Male,Gear World,Planet,unknown,S01E11,"April 14, 2014"
Revolio Clockberg Jr.,unknown,Alien,Male,Gear World,Planet,unknown,S02E02,"August 2, 2015"
Revolio Clockberg Jr.,unknown,Alien,Male,Gear World,Planet,unknown,S03E04,"August 13, 2017"
Rick D. Sanchez III,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Rick Guilt Rick,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Rick Prime,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
Rick Prime,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S05E10,"September 5, 2021"
Rick D-99,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
Rick D716,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Rick D716-B,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Rick D716-C,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Rick Sanchez,Dead,Human,Male,Earth (Evil Rick's Target Dimension),Planet,Evil Rick's Target Dimension,S01E10,"April 7, 2014"
Rick J-22,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Rick K-22,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E07,"September 10, 2017"
Rick Sanchez,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E06,"January 27, 2014"
Ricktiminus Sancheziminius,Dead,Human,Male,Rick's Memories,Memory,"",S01E10,"April 7, 2014"
Ricktiminus Sancheziminius,Dead,Human,Male,Rick's Memories,Memory,"",S03E01,"April 1, 2017"
Ricktiminus Sancheziminius,Dead,Human,Male,Rick's Memories,Memory,"",S05E10,"September 5, 2021"
Riq IV,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S01E10,"April 7, 2014"
Riq IV,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S01E11,"April 14, 2014"
Riq IV,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
Risotto Groupon,Dead,Alien,Male,Resort Planet,Planet,unknown,S03E05,"August 20, 2017"
Risotto's Tentacled Henchman,Dead,Alien,Male,Resort Planet,Planet,unknown,S03E05,"August 20, 2017"
Robot Morty,unknown,Robot,Male,Citadel of Ricks,Space station,unknown,S01E10,"April 7, 2014"
Robot Rick,unknown,Robot,Male,Citadel of Ricks,Space station,unknown,S01E10,"April 7, 2014"
Roger,Dead,Human,Male,Anatomy Park,Microverse,Dimension C-137,S01E03,"December 16, 2013"
Ron Benson,Alive,Alien,Male,Unity's Planet,Planet,Replacement Dimension,S02E03,"August 9, 2015"
Ruben,Dead,Human,Male,Earth (C-137),Planet,Dimension C-137,S01E03,"December 16, 2013"
Samantha,Alive,Human,Female,Earth (C-137),Planet,Dimension C-137,S01E05,"January 20, 2014"
Scary Brandon,Alive,Mythological Creature,Male,Mr. Goldenfold's dream,Dream,Dimension C-137,S01E02,"December 9, 2013"
Scary Glenn,Alive,Mythological Creature,Male,Mr. Goldenfold's dream,Dream,Dimension C-137,S01E02,"December 9, 2013"
Scary Terry,Alive,Mythological Creature,Male,Mr. Goldenfold's dream,Dream,Dimension C-137,S01E02,"December 9, 2013"
Scroopy Noopers,Alive,Alien,Male,Pluto,Dwarf planet (Celestial Dwarf),Replacement Dimension,S01E09,"March 24, 2014"
Scropon,unknown,Alien,Male,Planet Squanch,Planet,Replacement Dimension,S01E11,"April 14, 2014"
Scropon,unknown,Alien,Male,Planet Squanch,Planet,Replacement Dimension,S02E10,"October 4, 2015"
Scrotian,Alive,Animal,Male,Signus 5 Expanse,unknown,Cromulon Dimension,S02E02,"August 2, 2015"
Scrotian,Alive,Animal,Male,Signus 5 Expanse,unknown,Cromulon Dimension,S02E05,"August 23, 2015"
Scrotian,Alive,Animal,Male,Signus 5 Expanse,unknown,Cromulon Dimension,S02E10,"October 4, 2015"
Scrotian,Alive,Animal,Male,Signus 5 Expanse,unknown,Cromulon Dimension,S03E04,"August 13, 2017"
Self-Congratulatory Jerry,unknown,Mythological Creature,Male,Nuptia 4,Planet,unknown,S02E07,"September 13, 2015"
Shimshamian,Alive,Alien,Male,Planet Squanch,Planet,Replacement Dimension,S02E02,"August 2, 2015"
Shimshamian,Alive,Alien,Male,Planet Squanch,Planet,Replacement Dimension,S02E10,"October 4, 2015"
Shimshamian,Alive,Alien,Male,Planet Squanch,Planet,Replacement Dimension,S03E04,"August 13, 2017"
Shlaammi,Alive,Alien,unknown,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Shleemypants,Alive,unknown,Male,Snake Planet,Planet,Replacement Dimension,S02E01,"July 26, 2015"
Shleemypants,Alive,unknown,Male,Snake Planet,Planet,Replacement Dimension,S04E05,"December 15, 2019"
Shmlamantha Shmlicelli,Alive,Human,Female,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Shmlangela Shmlobinson-Shmlower,Alive,Human,Female,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Shmlona Shmlobinson,Alive,Human,Female,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Shmlonathan Shmlower,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Shmlony Shmlicelli,Alive,Human,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Shmooglite Runner,unknown,Alien,Male,Resort Planet,Planet,unknown,S03E05,"August 20, 2017"
Shnoopy Bloopers,unknown,Alien,Male,Immortality Field Resort,Resort,unknown,S03E05,"August 20, 2017"
Shrimply Pibbles,Alive,Alien,Male,St. Gloopy Noops Hospital,Space station,unknown,S02E08,"September 20, 2015"
Simple Rick,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Slaveowner,Dead,Human,Male,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,S03E02,"July 30, 2017"
Sleepy Gary,Dead,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E04,"August 16, 2015"
Slick Morty,Dead,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Slippery Stair,Alive,Mythological Creature,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E05,"January 20, 2014"
Slippery Stair,Alive,Mythological Creature,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E11,"April 14, 2014"
Slow Mobius,Alive,Humanoid,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S01E11,"April 14, 2014"
Slow Rick,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Solicitor Rick,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S01E10,"April 7, 2014"
Solicitor Rick,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S03E01,"April 1, 2017"
Squanchy,unknown,Alien,Male,Planet Squanch,Planet,Replacement Dimension,S01E11,"April 14, 2014"
Squanchy,unknown,Alien,Male,Planet Squanch,Planet,Replacement Dimension,S02E05,"August 23, 2015"
Squanchy,unknown,Alien,Male,Planet Squanch,Planet,Replacement Dimension,S02E10,"October 4, 2015"
Stacy,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E06,"August 27, 2017"
Stair Goblin,Alive,Mythological Creature,Genderless,Fantasy World,Planet,Fantasy Dimension,S01E05,"January 20, 2014"
Stair Goblin,Alive,Mythological Creature,Genderless,Fantasy World,Planet,Fantasy Dimension,S01E11,"April 14, 2014"
Stair Goblin,Alive,Mythological Creature,Genderless,Fantasy World,Planet,Fantasy Dimension,S03E04,"August 13, 2017"
Stealy,Alive,Poopybutthole,Male,Interdimensional Cable,TV,unknown,S02E08,"September 20, 2015"
Steve,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E10,"October 1, 2017"
Steven Phillips,Alive,Alien,Male,Unity's Planet,Planet,Replacement Dimension,S02E03,"August 9, 2015"
Stu,Dead,Alien,Male,Zigerion's Base,Space station,Dimension C-137,S01E04,"January 13, 2014"
Summer Smith,Alive,Human,Female,Earth (C-137),Planet,Dimension C-137,S01E01,"December 2, 2013"
Summer Smith,Alive,Human,Female,Earth (C-137),Planet,Dimension C-137,S01E02,"December 9, 2013"
Summer Smith,Alive,Human,Female,Earth (C-137),Planet,Dimension C-137,S01E03,"December 16, 2013"
Summer Smith,Alive,Human,Female,Earth (C-137),Planet,Dimension C-137,S01E04,"January 13, 2014"
Summer Smith,Alive,Human,Female,Earth (C-137),Planet,Dimension C-137,S01E05,"January 20, 2014"
Summer Smith,Alive,Human,Female,Earth (C-137),Planet,Dimension C-137,S01E06,"January 27, 2014"
Summer Smith,Alive,Human,Female,Earth (C-137),Planet,Dimension C-137,S03E01,"April 1, 2017"
Summer Smith,Alive,Human,Female,Earth (Evil Rick's Target Dimension),Planet,Evil Rick's Target Dimension,S01E10,"April 7, 2014"
Supernova,Alive,Human,Female,Worldender's lair,Planet,unknown,S03E04,"August 13, 2017"
Taddy Mason,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E09,"September 27, 2015"
Taint Washer,Alive,Human,Male,Post-Apocalyptic Earth,Planet,Post-Apocalyptic Dimension,S03E02,"July 30, 2017"
Tammy Guetermann,Alive,Cronenberg,Female,Earth (C-137),Planet,Dimension C-137,S01E05,"January 20, 2014"
Tammy Guetermann,Alive,Cronenberg,Female,Earth (C-137),Planet,Dimension C-137,S01E06,"January 27, 2014"
Tammy Guetermann,Dead,Human,Female,NX-5 Planet Remover,Death Star,Replacement Dimension,S01E11,"April 14, 2014"
Tammy Guetermann,Dead,Human,Female,NX-5 Planet Remover,Death Star,Replacement Dimension,S02E05,"August 23, 2015"
Tammy Guetermann,Dead,Human,Female,NX-5 Planet Remover,Death Star,Replacement Dimension,S02E10,"October 4, 2015"
Tammy Guetermann,Dead,Human,Female,NX-5 Planet Remover,Death Star,Replacement Dimension,S03E01,"April 1, 2017"
Tammy Guetermann,Dead,Human,Female,NX-5 Planet Remover,Death Star,Replacement Dimension,S04E10,"May 31, 2020"
Teacher Rick,Alive,Human,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Terry,unknown,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E05,"August 23, 2015"
President Curtis,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E05,"August 23, 2015"
President Curtis,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E10,"October 1, 2017"
President Curtis,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E02,"June 27, 2021"
President Curtis,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E04,"July 11, 2021"
President Curtis,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E06,"July 25, 2021"
The President of the Miniverse,Dead,Humanoid,Male,Zeep Xanflorp's Miniverse,Miniverse,Replacement Dimension,S02E06,"August 30, 2015"
Thomas Lipkip,unknown,Human,Male,Froopyland,Artificially generated world,Replacement Dimension,S03E09,"September 24, 2017"
Three Unknown Things,Alive,Alien,unknown,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Tinkles,Dead,Alien,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E04,"August 16, 2015"
Tiny Rick,Dead,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E07,"September 13, 2015"
Toby Matthews,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S02E07,"September 13, 2015"
Todd Crystal,Alive,Alien,Male,Unity's Planet,Planet,Replacement Dimension,S02E03,"August 9, 2015"
Tom Randolph,Alive,Human,Male,Earth (C-137),Planet,Dimension C-137,S01E03,"December 16, 2013"
Tommy's Clone,Alive,Human,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E09,"September 24, 2017"
Tophat Jones,Dead,Mythological Creature,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
Tophat Jones,Dead,Mythological Creature,Male,Interdimensional Cable,TV,unknown,S02E07,"September 13, 2015"
Tophat Jones,Dead,Mythological Creature,Male,Interdimensional Cable,TV,unknown,S02E10,"October 4, 2015"
Tortured Morty,unknown,Human,Male,Citadel of Ricks,Space station,unknown,S01E10,"April 7, 2014"
Toxic Morty,Dead,Humanoid,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E06,"August 27, 2017"
Toxic Rick,Dead,Humanoid,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E06,"August 27, 2017"
Traflorkian,Alive,Alien,unknown,Worldender's lair,Planet,unknown,S01E11,"April 14, 2014"
Traflorkian,Alive,Alien,unknown,Worldender's lair,Planet,unknown,S02E02,"August 2, 2015"
Traflorkian,Alive,Alien,unknown,Worldender's lair,Planet,unknown,S02E08,"September 20, 2015"
Traflorkian,Alive,Alien,unknown,Worldender's lair,Planet,unknown,S02E10,"October 4, 2015"
Traflorkian,Alive,Alien,unknown,Worldender's lair,Planet,unknown,S03E04,"August 13, 2017"
Trandor,Alive,Alien,Male,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E09,"September 24, 2017"
Tree Person,Dead,Humanoid,unknown,Kyle's Teenyverse,Teenyverse,Replacement Dimension,S02E06,"August 30, 2015"
Tricia Lange,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E05,"August 20, 2017"
Tricia Lange,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S03E06,"August 27, 2017"
Tricia Lange,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E05,"December 15, 2019"
Tricia Lange,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S04E07,"May 10, 2020"
Tricia Lange,Alive,Human,Female,Earth (Replacement Dimension),Planet,Replacement Dimension,S05E05,"July 18, 2021"
Trunk Morty,Alive,Humanoid,Male,Citadel of Ricks,Space station,unknown,S03E07,"September 10, 2017"
Trunk Man,Alive,Humanoid,Male,Interdimensional Cable,TV,unknown,S01E08,"March 17, 2014"
